link_id,source_link_id,road_no,road_class,road_name,length_km,chainage_from_km,chainage_to_km,surface,pavement_class,maintenance_station,maintenance_region,start_x_coordinate_dd,start_y_coordinate_dd,end_x_coordinate_dd,end_y_coordinate_dd,link_id_correction_status
C595_Link01,C595_Link01,C595,C,Mairirwe-Wambabya,7.361,0.0,7.361,Unsealed,Unpaved,Hoima,Western,31.24875775,1.36357751,31.2534268,1.42047089,Source ID retained
C596_Link01,C596_Link01,C596,C,Kiziranfumbi - Kabaale,25.0813077488,0.0,25.0813077488,Bituminous,Paved,Hoima,Western,31.20484298,1.33069154,31.03313062,1.44492338,Source ID retained
C596_Link02,C596_Link02,C596,C,Kabaale -Kaiso,33.7,25.7,59.433,Bituminous,Paved,Hoima,Western,31.03313062,1.44492338,30.96264668,1.52509148,Source ID retained
C597_Link01,C597_Link01,C597,C,Kyehooro Link 1,7.5,0.0,7.5,Bituminous,Paved,Hoima,Western,30.93919574,1.50718115,30.94022687,1.50837425,Source ID retained
C598_Link01,C598_Link01,C598,C,Hohwa - Nyairongo - Kyarushesha,24.9584452104,0.0,24.96,Bituminous,Paved,Hoima,Western,30.9828893,1.37851523,30.85461657,1.22718671,Source ID retained
C599_Link01,C599_Link01,C599,C,Kaiso-Tonya,23.123,0.0,23.123,Unsealed,Unpaved,Hoima,Western,31.0001929,1.49074655,31.09219309,1.58543273,Source ID retained
C600_Link01,C600_Link01,C600,C,Katasiiha-Waki,32.735,0.0,32.735,Unsealed,Unpaved,Hoima,Western,31.34160467,1.45038642,31.50244564,1.67815716,Source ID retained
C601_Link01,C601_Link01,C601,C,Buseruka-Kigorobya,17.582,0.0,17.582,Unsealed,Unpaved,Hoima,Western,31.30792777,1.5986888,31.17332059,1.55012906,Source ID retained
C602_Link01,C602_Link01,C602,C,Bulera PTC Access,0.583,0.0,0.583,Unsealed,Unpaved,Hoima,Western,31.37775899,1.4016585,31.37529978,1.40081489,Source ID retained
C603_Link01,C603_Link01,C603,C,Waki 2 - Katanga - Karongo,18.116,0.0,18.116,Unsealed,Unpaved,Masindi,Western,31.30832307,1.61557202,31.44616546,1.61054703,Source ID retained
C604_Link01,C604_Link01,C604,C,Buseruka-Tonya,9.325,0.0,9.325,Unsealed,Unpaved,Hoima,Western,31.13622732,1.54811569,31.09219309,1.58543273,Source ID retained
C605_Link01,C605_Link01,C605,C,Kiryamboga Link,2.785,0.0,2.785,Unsealed,Unpaved,Hoima,Western,31.11580336,1.56568362,31.1017021,1.58357455,Source ID retained
C606_Link01,C606_Link01,C606,C,Rwera-Kaseeta,15.448,0.0,15.448,Unsealed,Unpaved,Hoima,Western,30.99458792,1.38594149,30.97761456,1.26069927,Source ID retained
C607_Link01,C607_Link01,C607,C,Bukwiri-Byerima-Kikuya,18.154,0.0,18.154,Unsealed,Unpaved,Hoima,Western,31.59499901,1.11111278,31.47834529,1.09824625,Source ID retained
C608_Link01,C608_Link01,C608,C,Kyenda-Banda-River Mayanja,37.0,0.0,37.0,Unsealed,Unpaved,Hoima,Western,31.74176968,1.11053847,31.74175166,1.11052946,Source ID retained
C609_Link01,C609_Link01,C609,C,Sebagoro Link,8.063,0.0,8.063,Unsealed,Unpaved,Hoima,Western,30.97087383,1.40345478,30.90921029,1.44297241,Source ID retained
C610_Link01,C610_Link01,C610,C,Kyehooro Link 3,6.7,0.0,6.7,Unsealed,Unpaved,Hoima,Western,30.93807759,1.50808888,30.93595476,1.50895647,Source ID retained
C611_Link01,C611_Link01,C611,C,Kituti-Buhuka,10.1,0.0,10.1,Bituminous,Paved,Hoima,Western,30.7658046,1.2264085,30.7505904,1.25585817,Source ID retained
C613_Link01,C613_Link01,C613,C,Kaiso Airstrip link 1,9.30932749906,0.0,9.30932749906,Bituminous,Paved,Hoima,Western,30.96409489,1.5266622,30.93857653,1.4760604,Source ID retained
C613_Link02,C613_Link02,C613,C,Kaiso Airstrip link 2,6.6904457315,9.30932749906,15.9997732306,Unsealed,Unpaved,Hoima,Western,30.93857653,1.4760604,30.9621352,1.42818016,Source ID retained
C620_Link01,C620_Link01,C620,C,Bukwiri - Kyankwanzi,28.829,0.0,28.829,Unsealed,Unpaved,Hoima,Western,31.59562694,1.12556304,31.81910649,1.20403726,Source ID retained
C621_Link01,C621_Link01,C621,C,Rwekunye - Masindi,35.426,0.0,35.426,Unsealed,Unpaved,Masindi,Western,32.02847896,1.71022561,31.75252762,1.67147943,Source ID retained
C622_Link01,C622_Link01,C622,C,Masindi - Biiso,49.704,0.0,49.704,Unsealed,Unpaved,Masindi,Western,31.70284307,1.68065608,31.41834837,1.76093139,Source ID retained
C623_Link01,C623_Link01,C623,C,Bukumi-Bulisa,41.349,0.0,41.349,Bituminous,Paved,Masindi,Western,31.3849211,1.79137638,31.41174186,2.1176992,Source ID retained
C623_Link02,C623_Link02,C623,C,Bulisa-Wanseko,8.52,41.349,49.869,Bituminous,Paved,Masindi,Western,31.41174186,2.1176992,31.37760606,2.17913925,Source ID retained
C624_Link01,C624_Link01,C624,C,Bukumi - Butiaba,8.191,0.0,8.191,Bituminous,Paved,Masindi,Western,31.3849211,1.79137638,31.32085448,1.82394008,Source ID retained
C625_Link01,C625_Link01,C625,C,Kisanja-Park junction,71.121,0.0,71.121,Bituminous,Paved,Masindi,Western,31.56975148,2.2173063,31.74282688,1.73302191,Source ID retained
C625_Link02,C625_Link02,C625,C,Park junction - Buliisa,21.433,71.121,92.554,Bituminous,Paved,Masindi,Western,31.56975148,2.2173063,31.41168543,2.11771891,Source ID retained
C626_Link01,C626_Link01,C626,C,Park junction - Paraa,7.701,0.0,7.701,Bituminous,Paved,Masindi,Western,31.56980611,2.21733966,31.56415759,2.28311481,Source ID retained
C626_Link02,C626_Link02,C626,C,Paraa - Packwach,21.8316151256,7.701,29.5326151256,Bituminous,Paved,Masindi,Western,31.56415759,2.28311481,31.51328258,2.45145537,Source ID retained
C627_Link01,C627_Link01,C627,C,Masoode-Nkooko,35.684,0.0,35.684,Unsealed,Unpaved,Hoima,Western,31.74404239,0.95550358,31.44678599,0.95449659,Source ID retained
C627_Link02,C627_Link02,C627,C,Nkooko-Nalweyo,34.868,35.684,70.552,Unsealed,Unpaved,Hoima,Western,31.44678599,0.95449659,31.26221064,1.11795258,Source ID retained
C629_Link01,C629_Link01,C629,C,Kyenda - Mpongo Swamp - Kisita,33.373,0.0,33.373,Unsealed,Unpaved,Hoima,Western,31.65319054,1.06727328,31.4013232,1.10165736,Source ID retained
C630_Link01,C630_Link01,C630,C,Ikooba - Ntoma,12.973,0.0,12.973,Unsealed,Unpaved,Masindi,Western,31.65235952,1.59723074,31.6477483,1.48965386,Source ID retained
C630_Link02,C630_Link02,C630,C,Ntoma - Bwijanga,34.777,12.973,47.75,Unsealed,Unpaved,Masindi,Western,31.6477483,1.48965386,31.58343151,1.53322158,Source ID retained
C631_Link01,C631_Link01,C631,C,Bwijanga - Isimba Prisons,3.187,0.0,3.187,Unsealed,Unpaved,Masindi,Western,31.58623035,1.53227572,31.59161173,1.50512875,Source ID retained
C632_Link01,C632_Link01,C632,C,Isimba-Ntoma,14.0,0.0,14.0,Unsealed,Unpaved,Masindi,Western,31.59410985,1.50645141,31.64044849,1.43431442,Source ID retained
C633_Link01,C633_Link01,C633,C,Butiaba Army Barracks Accesse,1.197,0.0,1.197,Bituminous,Paved,Masindi,Western,31.37352585,1.79844935,31.36691413,1.79004805,Source ID retained
C634_Link01,C634_Link01,C634,C,Nguedo - Bugana - Waiga,22.103,0.0,22.103,Unsealed,Unpaved,Masindi,Western,31.47225772,1.99688728,31.41581605,2.11862919,Source ID retained
C635_Link01,C635_Link01,C635,C,Katulikile - Mutunda - Atura / Nanda,23.301,0.0,23.301,Unsealed,Unpaved,Masindi,Western,32.17154043,1.98815513,32.32952098,2.12373326,Source ID retained
C636_Link01,C636_Link01,C636,C,Kirasa-Kamurasi-Kiwanana (Kisengya),2.552,0.0,2.552,Unsealed,Unpaved,Masindi,Western,31.73146334,1.67545204,31.73504791,1.65484349,Source ID retained
C637_Link01,C637_Link01,C637,C,(Kisengya),1.543,0.0,1.543,Unsealed,Unpaved,Masindi,Western,31.73170266,1.67015908,31.72448574,1.65876445,Source ID retained
C638_Link01,C638_Link01,C638,C,Ihungu - Kijunjubwa,3.449,0.0,3.449,Unsealed,Unpaved,Masindi,Western,31.70625001,1.65570749,31.7351475,1.65475961,Source ID retained
C638_Link02,C638_Link02,C638,C,Kijunjubwa - Bulyamusenyu (Kafu),37.29,3.449,40.739,Unsealed,Unpaved,Masindi,Western,31.7351475,1.65475961,31.845229,1.36783398,Source ID retained
C639_Link01,C639_Link01,C639,C,Bukommero-Dwaniro-Kyankwanzi,68.528,0.0,68.528,Unsealed,Unpaved,Hoima,Western,32.03984248,0.69098684,31.80164958,1.19500157,Source ID retained
C640_Link01,C640_Link01,C640,C,Bugungu - Wanseko,21.2223798363,0.0,21.2223798363,Bituminous,Paved,Masindi,Western,31.517615,2.17384088,31.38208491,2.1775244,Source ID retained
C649_Link01,C649_Link01,C649,C,Lira Army Barracks Access,1.4,0.0,1.4,Bituminous,Paved,Lira,Northern,32.90534961,2.24823085,32.91039941,2.23675232,Source ID retained
C650_Link01,C650_Link01,C650,C,Akia - Olilim,8.2,8.2,83.8,Unsealed,Unpaved,Lira,Northern,32.97404124,2.23974507,33.51851772,2.45397098,Source ID retained
C650_Link02,C650_Link01,C650,C,Lira - Akia,8.2,0.0,8.2,Bituminous,Paved,Lira,Northern,32.90216698,2.25040826,32.97404124,2.23974507,Resequenced to unique Road_No_LinkNN standard
C650_Link03,C650_Link02,C650,C,Olilim - Abim,24.9,97.4,122.3,Unsealed,Unpaved,Kotido,North Eastern,33.51851772,2.45397098,33.65991328,2.71161225,Resequenced to unique Road_No_LinkNN standard
C651_Link01,C651_Link01,C651,C,Agwata - Aduku,30.306,0.0,30.306,Unsealed,Unpaved,Lira,Northern,32.97921841,1.97429121,32.71557336,1.99887166,Source ID retained
C652_Link01,C652_Link01,C652,C,Agwata - Kachung,9.141,0.0,9.141,Unsealed,Unpaved,Lira,Northern,32.97957748,1.97413483,32.973055,1.89644167,Source ID retained
C653_Link01,C653_Link01,C653,C,Dokolo-Ochero,45.661,0.0,45.661,Unsealed,Unpaved,Lira,Northern,33.17194543,1.91672877,32.92593675,1.63142903,Source ID retained
C653_Link02,C653_Link02,C653,C,Ochero-Namasale,42.292,45.661,87.953,Unsealed,Unpaved,Lira,Northern,32.92593675,1.63142903,32.61444275,1.49423624,Source ID retained
C654_Link01,C654_Link01,C654,C,Kamdini-Zambia,28.852,0.0,28.852,Unsealed,Unpaved,Gulu,Northern,32.31156286,2.24637238,32.23848218,2.48236237,Source ID retained
C654_Link02,C654_Link02,C654,C,Zambia-Minakulu,17.756,28.852,46.608,Unsealed,Unpaved,Gulu,Northern,32.23848218,2.48236237,32.37945793,2.44592417,Source ID retained
C655_Link01,C655_Link01,C655,C,Bobi-Aboke-Ayer,54.222,0.0,54.222,Unsealed,Unpaved,Gulu,Northern,32.3565005,2.56955422,32.68974317,2.28460007,Source ID retained
C656_Link01,C656_Link01,C656,C,Namasale - Alemere,40.907,0.0,40.907,Unsealed,Unpaved,Lira,Northern,32.62469583,1.50192858,32.81771632,1.63476053,Source ID retained
C656_Link02,C656_Link02,C656,C,Alemere - Muntu,11.26,40.907,52.167,Unsealed,Unpaved,Lira,Northern,32.81771632,1.63476053,32.8975499,1.58183244,Source ID retained
C657_Link01,C657_Link01,C657,C,Odyek - Muntu,9.255,0.0,9.255,Unsealed,Unpaved,Lira,Northern,32.92607215,1.63143215,32.88828965,1.5582123,Source ID retained
C658_Link01,C658_Link01,C658,C,Aduku-Nambieso,18.065,0.0,18.065,Unsealed,Unpaved,Lira,Northern,32.72265921,1.9929763,32.79708665,1.85385914,Source ID retained
C659_Link01,C659_Link01,C659,C,Ami-Kidilani,16.38,0.0,16.38,Unsealed,Unpaved,Lira,Northern,32.40749505,1.93223524,32.38586899,2.05401834,Source ID retained
C660_Link01,C660_Link01,C660,C,Cegere-Kidilani,14.83,0.0,14.83,Unsealed,Unpaved,Lira,Northern,32.38586899,2.05401834,32.5091572,2.09244073,Source ID retained
C661_Link01,C661_Link01,C661,C,Apac-Cegere,12.278,0.0,12.278,Unsealed,Unpaved,Lira,Northern,32.5341557,1.98480191,32.50918706,2.09152248,Source ID retained
C661_Link02,C661_Link02,C661,C,Cegere-Teboke,14.621,12.278,26.899,Unsealed,Unpaved,Lira,Northern,32.50918706,2.09152248,32.58440961,2.19522333,Source ID retained
C662_Link01,C662_Link01,C662,C,Aduku-Teboke-Loro,34.272,0.0,34.272,Unsealed,Unpaved,Lira,Northern,32.53031175,2.24583935,32.72064022,2.0155662,Source ID retained
C663_Link01,C663_Link01,C663,C,Loro Prisons Access,1.935,0.0,1.935,Unsealed,Unpaved,Lira,Northern,32.46965841,2.23141923,32.4736675,2.2161248,Source ID retained
C664_Link01,C664_Link01,C664,C,Atopi Prisons Access,0.648,0.0,0.648,Unsealed,Unpaved,Lira,Northern,32.50072743,1.97733976,32.50095715,1.97152925,Source ID retained
C665_Link01,C665_Link01,C665,C,Loro - Anyeke,11.857,0.0,11.857,Unsealed,Unpaved,Gulu,Northern,32.53067771,2.246033,32.51572207,2.34821429,Source ID retained
C665_Link02,C665_Link02,C665,C,Anyeke-Minakulu,20.679,11.857,32.536,Unsealed,Unpaved,Gulu,Northern,32.51572207,2.34821429,32.37944323,2.44623095,Source ID retained
C666_Link01,C666_Link01,C666,C,Aber-Anyeke-Ngai,36.755,0.0,36.755,Unsealed,Unpaved,Gulu,Northern,32.37058084,2.21376218,32.501322,2.49369806,Source ID retained
C666_Link02,C666_Link02,C666,C,Ngai-Abok-Otwal-Aromo,50.098,36.755,86.853,Unsealed,Unpaved,Gulu,Northern,32.501322,2.49369806,32.8378433,2.61186855,Source ID retained
C667_Link01,C667_Link01,C667,C,Agweng-Arom,18.392,0.0,18.392,Unsealed,Unpaved,Lira,Northern,32.93477017,2.48766613,32.83796141,2.61168535,Source ID retained
C667_Link02,C667_Link02,C667,C,Arom-Awere,11.04,18.392,29.432,Unsealed,Unpaved,Gulu,Northern,32.83796141,2.61168535,32.78520515,2.68689507,Source ID retained
C668_Link01,C668_Link01,C668,C,Agwata Bypass,1.6,0.0,1.6,Bituminous,Paved,Lira,Northern,32.97863867,1.98057372,32.98609441,1.97676681,Source ID retained
C669_Link01,C669_Link01,C669,C,Lira Railway Access,2.277,0.0,2.277,Bituminous,Paved,Lira,Northern,32.90507853,2.25482709,32.91622633,2.24559839,Source ID retained
C670_Link01,C670_Link01,C670,C,Lira - Boroboro - Abako - Okude,59.43,0.0,59.43,Unsealed,Unpaved,Lira,Northern,32.91039941,2.23675232,33.35154695,2.07202532,Source ID retained
C670_Link02,C670_Link02,C670,C,Okude - Amuria,34.046,59.43,93.476,Unsealed,Unpaved,Soroti,North Eastern,33.35154695,2.07202532,33.64268203,2.02989533,Source ID retained
C671_Link01,C671_Link01,C671,C,Aloi - Aboko - Bata - Dokolo,42.37,0.0,42.37,Unsealed,Unpaved,Lira,Northern,33.17194779,1.91674777,33.17519935,2.2738333,Source ID retained
C672_Link01,C672_Link01,C672,C,Ogur - Apala,12.72,0.0,12.72,Unsealed,Unpaved,Lira,Northern,32.93503274,2.4372059,33.04208354,2.40009084,Source ID retained
C672_Link02,C672_Link02,C672,C,Apala-Aloi,20.683,12.72,33.403,Unsealed,Unpaved,Lira,Northern,33.04208354,2.40009084,33.1754229,2.27385695,Source ID retained
C673_Link01,C673_Link01,C673,C,Ngetta-Apala,19.803,0.0,19.803,Unsealed,Unpaved,Lira,Northern,32.91877886,2.27610793,33.04186462,2.40009055,Source ID retained
C673_Link02,C673_Link02,C673,C,Apala-Adwari,27.187,19.803,46.99,Unsealed,Unpaved,Lira,Northern,33.04186462,2.40009055,33.25666311,2.43353429,Source ID retained
C674_Link01,C674_Link01,C674,C,Patongo-Okee Bridge,22.085,0.0,22.085,Unsealed,Unpaved,Kitgum,Northern,33.31133683,2.76439961,33.26768408,2.57235091,Source ID retained
C674_Link02,C674_Link02,C674,C,Okee Bridge-Adwari,15.95,22.085,38.035,Unsealed,Unpaved,Lira,Northern,33.26768408,2.57235091,33.25666311,2.43353429,Source ID retained
C675_Link01,C675_Link01,C675,C,Pajule - Pader,18.1,0.0,18.1,Unsealed,Unpaved,Kitgum,Northern,32.94200436,2.94489383,33.08668267,2.88222505,Source ID retained
C675_Link02,C675_Link02,C675,C,Pader - Kwonkwic (Palwo),9.2,18.1,27.351,Unsealed,Unpaved,Kitgum,Northern,33.08668267,2.88222505,33.11170546,2.8079148,Source ID retained
C676_Link01,C676_Link01,C676,C,Pader - Kalongo,37.1,0.0,37.1,Unsealed,Unpaved,Kitgum,Northern,33.08688882,2.88204142,33.37034606,3.02878477,Source ID retained
C677_Link01,C677_Link01,C677,C,Patongo - Kalongo,31.986,0.0,31.986,Unsealed,Unpaved,Kitgum,Northern,33.30718619,2.76619059,33.37186946,3.03858269,Source ID retained
C677_Link02,C677_Link02,C677,C,Kalongo - Kitgum Matidi,45.614,31.986,77.6,Unsealed,Unpaved,Kitgum,Northern,33.37144386,3.0383418,33.053186,3.26855421,Source ID retained
C678_Link01,C678_Link01,C678,C,Naamokora - Lokapel,37.201,0.0,37.201,Unsealed,Unpaved,Kitgum,Northern,33.48081693,2.74160226,33.44314371,3.07113571,Source ID retained
C678_Link02,C678_Link02,C678,C,Lokapel - Adilang,37.26,37.201,74.461,Unsealed,Unpaved,Kitgum,Northern,33.44314371,3.07113571,33.33445132,3.34805105,Source ID retained
C679_Link01,C679_Link01,C679,C,Lira bypas,3.8,0.0,3.8,Bituminous,Paved,Lira,Northern,32.87565392,2.26062248,32.89317464,2.23383041,Source ID retained
C680_Link01,C680_Link01,C680,C,Gulu-Opit,64.108,0.0,64.108,Unsealed,Unpaved,Gulu,Northern,32.29789664,2.77171446,32.72918131,2.68020585,Source ID retained
C680_Link02,C680_Link02,C680,C,Opit-Rwackoko,26.995,64.108,91.103,Unsealed,Unpaved,Gulu,Northern,32.72918131,2.68020585,32.945426,2.70131797,Source ID retained
C681_Link01,C681_Link01,C681,C,Acholibur - Aswa,45.119,0.0,45.119,Bituminous,Paved,Kitgum,Northern,32.91396699,3.14468854,32.58140358,2.95851111,Source ID retained
C681_Link02,C681_Link02,C681,C,Aswa - Gulu,38.622,45.119,83.741,Bituminous,Paved,Gulu,Northern,32.58140358,2.95851111,32.29518779,2.77898728,Source ID retained
C682_Link01,C682_Link01,C682,C,Gulu - Logere - Adee,57.529,0.0,57.529,Unsealed,Unpaved,Gulu,Northern,32.29395774,2.78376312,32.33136436,3.24756399,Source ID retained
C683_Link01,C683_Link01,C683,C,Layibi - Custom corner,3.911,0.0,3.911,Bituminous,Paved,Gulu,Northern,32.30580731,2.74343341,32.27922901,2.76120334,Source ID retained
C684_Link01,C684_Link01,C684,C,Gulu Airport road,4.101,0.0,4.101,Bituminous,Paved,Gulu,Northern,32.29725259,2.77724699,32.27564893,2.79982386,Source ID retained
C685_Link01,C685_Link01,C685,C,Katikati - Tenumu - Nwoya,34.538,0.0,34.538,Unsealed,Unpaved,Gulu,Northern,32.23742352,2.76776953,32.00011924,2.6331865,Source ID retained
C686_Link01,C686_Link01,C686,C,Lamogi - Amuru Junction,31.103,0.0,31.103,Unsealed,Unpaved,Gulu,Northern,32.17339708,2.83849946,31.92671999,2.81829088,Source ID retained
C686_Link02,C686_Link02,C686,C,Amuru Junction - Awee,43.976,31.103,75.079,Unsealed,Unpaved,Gulu,Northern,31.92671999,2.81829088,31.5858851,2.87399545,Source ID retained
C686_Link03,C686_Link03,C686,C,Awee - Omee Rhino  Camp,23.043,75.079,98.122,Unsealed,Unpaved,Gulu,Northern,31.5858851,2.87399545,31.4284386,2.90911005,Source ID retained
C687_Link01,C687_Link01,C687,C,Packwach Railway Access,0.21,0.0,0.21,Unsealed,Unpaved,Arua,Northern,31.50683388,2.46076617,31.50838782,2.46174717,Source ID retained
C688_Link01,C688_Link01,C688,C,Amuru Junction - Mungula,25.652,0.0,25.652,Unsealed,Unpaved,Moyo,Northern,31.92710709,2.81803483,31.86575767,2.95979427,Source ID retained
C688_Link02,C688_Link02,C688,C,Mungula - Adjumani,59.454,25.652,85.106,Unsealed,Unpaved,Moyo,Northern,31.86575767,2.95979427,31.78748697,3.37636948,Source ID retained
C689_Link01,C689_Link01,C689,C,Pakele - Pabbo,59.895,0.0,59.895,Unsealed,Unpaved,Moyo,Northern,32.15315741,3.01449263,31.85906917,3.35727929,Source ID retained
C690_Link01,C690_Link01,C690,C,Pabbo - Ajulu - Uyama,20.022,0.0,20.022,Unsealed,Unpaved,Gulu,Northern,32.14965797,3.01011063,32.3070364,2.98677221,Source ID retained
C691_Link01,C691_Link01,C691,C,Gulu Army Barracks Access,3.961,0.0,3.961,Unsealed,Unpaved,Gulu,Northern,32.28363006,2.78657273,32.26629699,2.76508906,Source ID retained
C692_Link01,C692_Link01,C692,C,Gulu Railway Access,1.633,0.0,1.633,Unsealed,Unpaved,Gulu,Northern,32.29990923,2.76281695,32.28887684,2.75836141,Source ID retained
C693_Link01,C693_Link01,C693,C,Atapara-Aber-Atura-Kidilani,23.087,0.0,23.087,Unsealed,Unpaved,Lira,Northern,32.36693675,2.21430364,32.38586899,2.05401834,Source ID retained
C694_Link01,C694_Link01,C694,C,Teokur - Aboo,13.21,0.0,13.21,Unsealed,Unpaved,Gulu,Northern,31.46885091,2.88731116,31.37698992,2.85825146,Source ID retained
C700_Link01,C700_Link01,C700,C,Atiak-Palabek,65.0,0.0,65.0,Unsealed,Unpaved,Kitgum,Northern,32.12109444,3.25416262,32.53632675,3.43418415,Source ID retained
C700_Link02,C700_Link02,C700,C,Palabek-Kitgum,43.0,65.0,108.0,Unsealed,Unpaved,Kitgum,Northern,32.53632675,3.43418415,32.88034606,3.30386499,Source ID retained
C701_Link01,C701_Link01,C701,C,Kitgum-Lukung-Ngomoromo,67.331,0.0,67.331,Unsealed,Unpaved,Kitgum,Northern,32.90276718,3.32377291,32.53866851,3.75254884,Source ID retained
C702_Link01,C702_Link01,C702,C,Madi Opei-Agoro Hills,49.063,0.0,49.063,Unsealed,Unpaved,Kitgum,Northern,33.09192996,3.62304744,32.90527426,3.7190652,Source ID retained
C703_Link01,C703_Link01,C703,C,Kitgum - Orom,79.113,0.0,79.113,Unsealed,Unpaved,Kitgum,Northern,32.89853538,3.27338942,33.46950646,3.39950763,Source ID retained
C704_Link01,C704_Link01,C704,C,Palabek - Padibe,24.86,0.0,24.86,Unsealed,Unpaved,Kitgum,Northern,32.83410635,3.46870926,32.62564091,3.4001665,Source ID retained
C705_Link01,C705_Link01,C705,C,Padibe - Paloga,16.832,0.0,16.832,Unsealed,Unpaved,Kitgum,Northern,33.08744886,3.60595075,32.94454198,3.58966463,Source ID retained
C705_Link02,C705_Link02,C705,C,Paloga - Madiopei,18.978,16.832,35.81,Unsealed,Unpaved,Kitgum,Northern,32.94454198,3.58966463,32.83672028,3.46589756,Source ID retained
C706_Link01,C706_Link01,C706,C,Paloga-Potika,17.307,0.0,17.307,Unsealed,Unpaved,Kitgum,Northern,32.94447707,3.58961191,32.88087362,3.7198911,Source ID retained
C706_Link02,C706_Link02,C706,C,Potika - Lututur,12.038,17.307,29.345,Unsealed,Unpaved,Kitgum,Northern,32.88087362,3.7198911,32.91175957,3.75639522,Source ID retained
C707_Link01,C707_Link01,C707,C,Acholi Pii Army Baracks Access,1.342,0.0,1.342,Unsealed,Unpaved,Kitgum,Northern,33.01691093,3.79712586,33.02315184,3.80600948,Source ID retained
C708_Link01,C708_Link01,C708,C,Ngomoromo - Nyimur - Bibia,45.085,0.0,45.085,Unsealed,Unpaved,Kitgum,Northern,32.57712613,3.69878703,32.44656419,3.49738299,Source ID retained
C709_Link01,C709_Link01,C709,C,Potika - Aweno Olwiyo - Ngomoromo,37.125,0.0,37.125,Unsealed,Unpaved,Kitgum,Northern,32.57677445,3.69900402,32.88087979,3.7199004,Source ID retained
C710_Link01,C710_Link01,C710,C,Orom - Locomo - Karenga,41.4,0.0,41.4,Unsealed,Unpaved,Kitgum,Northern,33.46950646,3.39950763,33.697037,3.57643482,Source ID retained
C711_Link01,C711_Link01,C711,C,Pajimo-Army Barracks,1.264,0.0,1.264,Unsealed,Unpaved,Kitgum,Northern,32.78907765,3.32921992,32.79486077,3.33545067,Source ID retained
C720_Link01,C720_Link01,C720,C,Moyo - Sudan border,10.662,0.0,10.662,Unsealed,Unpaved,Moyo,Northern,31.72240313,3.65409704,31.66321156,3.71877842,Source ID retained
C721_Link01,C721_Link01,C721,C,Obongi - Kulikulinga,45.546,0.0,45.546,Unsealed,Unpaved,Moyo,Northern,31.25046343,3.34639662,31.55936012,3.23880385,Source ID retained
C722_Link01,C722_Link01,C722,C,Moyo - Obongi,53.037,0.0,53.037,Unsealed,Unpaved,Moyo,Northern,31.66803395,3.6296283,31.55039445,3.24162983,Source ID retained
C723_Link01,C723_Link01,C723,C,Access to Adjumani Prison,3.441,0.0,3.441,Unsealed,Unpaved,Moyo,Northern,31.7782304,3.34158692,31.75219547,3.33358907,Source ID retained
C725_Link01,C725_Link01,C725,C,Dzaipi - Tete,12.2,0.0,12.2,Unsealed,Unpaved,Moyo,Northern,31.96298795,3.39546939,32.01193667,3.48426167,Source ID retained
C725_Link02,C725_Link02,C725,C,Tete - Bibia (Nimule border),6.6,12.2,18.8,Unsealed,Unpaved,Moyo,Northern,32.01193667,3.48426167,32.0679572,3.47389926,Source ID retained
C726_Link01,C726_Link01,C726,C,Adjumani - Sinyanya Ferry landing,34.352,0.0,34.352,Unsealed,Unpaved,Moyo,Northern,31.79255232,3.37791067,31.57002066,3.2319845,Source ID retained
C727_Link01,C727_Link01,C727,C,Tete - Nimule Border,14.329,0.0,14.329,Unsealed,Unpaved,Moyo,Northern,32.01256863,3.48438076,32.07103325,3.56716303,Source ID retained
C728_Link01,C728_Link01,C728,C,Aliodranusi-Gobolo-Matu-Kerwa-kei,76.0,0.0,76.0,Unsealed,Unpaved,Moyo,Northern,31.51554188,3.5789392,31.31376562,3.72132634,Source ID retained
C740_Link01,C740_Link01,C740,C,Koboko - Yumbe,36.23,0.0,36.23,Unsealed,Unpaved,Arua,Northern,30.96002398,3.41553073,31.24726822,3.4698306,Source ID retained
C741_Link01,C741_Link01,C741,C,Wandi - Rhino camp,51.549,0.0,51.549,Unsealed,Unpaved,Arua,Northern,30.97877961,3.10074415,31.4011619,2.97410854,Source ID retained
C742_Link01,C742_Link01,C742,C,Rhino camp-Ogoko-Inde,22.638,0.0,22.638,Unsealed,Unpaved,Arua,Northern,31.39547716,2.97270963,31.23235064,2.8756852,Source ID retained
C743_Link01,C743_Link01,C743,C,Pakwach-Inde,59.771,0.0,59.771,Unsealed,Unpaved,Arua,Northern,31.49485521,2.46088445,31.23264411,2.87539164,Source ID retained
C743_Link02,C743_Link02,C743,C,Inde-Ocoko,33.019,59.771,92.79,Unsealed,Unpaved,Arua,Northern,31.23264411,2.87539164,30.96323789,2.94627184,Source ID retained
C744_Link01,C744_Link01,C744,C,Eruba - Vurra,9.411,0.0,9.411,Bituminous,Paved,Arua,Northern,30.91646093,2.95630924,30.8794506,2.88635192,Source ID retained
C745_Link01,C745_Link01,C745,C,Nebbi - Goli,15.141,0.0,15.141,Unsealed,Unpaved,Arua,Northern,31.08989721,2.4784871,31.02993098,2.37714199,Source ID retained
C746_Link01,C746_Link01,C746,C,Packwach - Panyimur,33.96,0.0,33.96,Unsealed,Unpaved,Arua,Northern,31.46849031,2.46009816,31.30886393,2.22992655,Source ID retained
